,Fecha,Longitud,Latitud,Polaridad,Magnitud [kA],Corriente
245343,2019-11-13 03:15:20.867,-73.8985,7.1001,-1,78.4,-78.4
245344,2019-11-13 03:15:20.937,-73.8815,7.1159,-1,34.8,-34.8
245345,2019-11-13 03:15:21.040,-73.8805,7.1143,-1,20.5,-20.5
245346,2019-11-13 03:15:26.870,-73.9233,6.8842,-1,41.9,-41.9
245347,2019-11-13 03:15:26.953,-73.9278,6.8814,-1,14.6,-14.6
245348,2019-11-13 03:15:27.203,-73.9063,6.9938,-1,11.3,-11.3
245349,2019-11-13 03:15:53.140,-73.8726,7.1183,-1,11.2,-11.2
245350,2019-11-13 03:15:53.210,-73.8784,7.1084,-1,11.9,-11.9
245351,2019-11-13 03:16:35.470,-73.987,7.0975,1,15.0,15.0
245352,2019-11-13 03:16:35.473,-73.9779,7.1291,1,4.3,4.3
245353,2019-11-13 03:16:52.693,-73.9244,6.7657,-1,7.9,-7.9
245354,2019-11-13 03:16:52.697,-73.959,6.593,1,4.7,4.7
245355,2019-11-13 03:17:01.723,-73.8989,6.9839,1,27.7,27.7
245356,2019-11-13 03:17:49.477,-73.881,7.0643,1,6.3,6.3
245357,2019-11-13 03:18:27.693,-74.1592,7.1447,-1,6.5,-6.5
245358,2019-11-13 03:18:27.700,-73.8179,6.942,1,8.7,8.7
245359,2019-11-13 03:19:10.250,-73.8891,7.1151,-1,87.1,-87.1
245360,2019-11-13 03:19:10.300,-73.8989,7.1039,-1,28.9,-28.9
245361,2019-11-13 03:19:10.377,-73.9027,7.0952,-1,30.3,-30.3
245362,2019-11-13 03:19:10.477,-73.8728,7.1121,-1,35.4,-35.4
245363,2019-11-13 03:19:10.673,-73.8715,7.1116,-1,30.5,-30.5
245364,2019-11-13 03:19:10.723,-73.9178,7.0684,1,6.4,6.4
245365,2019-11-13 03:19:10.750,-73.9467,7.0393,1,7.6,7.6
245366,2019-11-13 03:19:22.430,-73.9125,6.7593,1,6.0,6.0
245367,2019-11-13 03:19:22.580,-73.9023,6.7621,1,5.5,5.5
245368,2019-11-13 03:19:22.777,-73.9976,6.6626,1,10.1,10.1
245369,2019-11-13 03:19:22.783,-73.98,6.7087,1,6.2,6.2
245370,2019-11-13 03:19:55.043,-74.1935,7.026,-1,7.0,-7.0
245371,2019-11-13 03:20:17.583,-73.9255,7.1648,-1,5.4,-5.4
245372,2019-11-13 03:20:38.207,-73.9583,6.972,-1,7.8,-7.8
245373,2019-11-13 03:20:38.210,-73.9233,7.0053,-1,6.9,-6.9
245374,2019-11-13 03:20:38.213,-73.9732,7.0063,1,6.1,6.1
245375,2019-11-13 03:20:38.217,-73.9647,6.9864,1,4.5,4.5
245376,2019-11-13 03:20:38.757,-74.0044,7.132999999999999,-1,8.3,-8.3
245377,2019-11-13 03:20:38.997,-73.9952,7.1294,-1,5.9,-5.9
245378,2019-11-13 03:21:46.303,-73.965,7.1618,-1,4.7,-4.7
245379,2019-11-13 03:21:46.793,-73.904,7.1041,-1,7.4,-7.4
245380,2019-11-13 03:21:46.807,-73.9423,7.1655,-1,5.6,-5.6
245381,2019-11-13 03:22:21.113,-73.8801,6.9437,-1,9.7,-9.7
245382,2019-11-13 03:22:21.117,-73.9455,6.9877,1,5.3,5.3
245383,2019-11-13 03:22:22.163,-73.9253,7.0648,-1,10.6,-10.6
245384,2019-11-13 03:23:27.053,-73.8672,7.0808,1,9.3,9.3
245385,2019-11-13 03:23:27.537,-73.8719,7.0828,1,6.6,6.6
245386,2019-11-13 03:23:27.967,-73.9382,7.0294,-1,7.2,-7.2
245387,2019-11-13 03:23:28.177,-74.0176,7.1228,1,8.3,8.3
245388,2019-11-13 03:24:09.460,-73.7113,7.0819,1,6.2,6.2
245389,2019-11-13 03:24:45.160,-73.905,7.0996,-1,29.9,-29.9
245390,2019-11-13 03:24:45.193,-73.9064,7.1005,-1,30.3,-30.3
245391,2019-11-13 03:24:45.247,-73.9052,7.0993,-1,20.7,-20.7
245392,2019-11-13 03:24:45.377,-73.9149,7.0669,1,5.9,5.9
245393,2019-11-13 03:24:45.447,-74.1888,6.9767,1,14.8,14.8
245394,2019-11-13 03:24:45.477,-73.8942,7.0562,-1,9.0,-9.0
245395,2019-11-13 03:26:34.983,-73.8691,7.1393,-1,66.6,-66.6
245396,2019-11-13 03:26:35.067,-73.8624,7.1283,-1,16.9,-16.9
245397,2019-11-13 03:26:35.097,-73.8626,7.1304,-1,7.6,-7.6
245398,2019-11-13 03:27:00.233,-73.7358,7.0826,1,8.6,8.6
245399,2019-11-13 03:27:00.237,-73.7569,7.0249,1,6.2,6.2
245400,2019-11-13 03:28:05.600,-73.8804,6.987,1,6.5,6.5
245401,2019-11-13 03:29:07.447,-73.9175,7.0745,-1,10.9,-10.9
245402,2019-11-13 03:29:51.677,-73.937,7.0716,-1,6.8,-6.8
245403,2019-11-13 03:30:13.340,-73.9114,7.1588,1,14.3,14.3
245404,2019-11-13 03:30:14.183,-73.9614,7.0112,-1,8.4,-8.4
245405,2019-11-13 03:30:52.463,-73.9227,7.1278,1,6.1,6.1
245406,2019-11-13 03:31:02.047,-73.8807,7.1053,-1,24.7,-24.7
245407,2019-11-13 03:31:02.123,-73.8961,7.0964,-1,16.9,-16.9
245408,2019-11-13 03:31:02.377,-73.9205,7.0704,1,6.1,6.1
245409,2019-11-13 03:31:02.483,-73.8712,7.1416,-1,31.2,-31.2
245410,2019-11-13 03:32:11.263,-73.892,7.1273,1,10.6,10.6
245411,2019-11-13 03:32:11.270,-73.8919,7.1245,1,5.7,5.7
245412,2019-11-13 03:32:25.560,-74.0095,6.5516,1,8.3,8.3
245413,2019-11-13 03:32:25.570,-74.0066,6.5488,1,9.8,9.8
245414,2019-11-13 03:32:40.703,-74.2135,7.0899,-1,6.6,-6.6
245415,2019-11-13 03:33:30.450,-73.8886,7.1177,1,11.5,11.5
245416,2019-11-13 03:33:31.007,-74.1063,6.8260000000000005,1,5.2,5.2
245417,2019-11-13 03:33:31.047,-74.1398,6.8179,1,14.4,14.4
245418,2019-11-13 03:33:31.493,-73.9696,6.8651,-1,19.4,-19.4
245419,2019-11-13 03:34:37.367,-73.75399999999999,7.0406,-1,26.7,-26.7
245420,2019-11-13 03:34:37.367,-73.7542,7.0363,-1,40.8,-40.8
245421,2019-11-13 03:34:37.373,-73.7532,7.0676,1,13.3,13.3
245422,2019-11-13 03:35:43.107,-73.8821,7.1004,1,7.4,7.4
245423,2019-11-13 03:35:43.903,-73.9934,7.1312,1,8.7,8.7
245424,2019-11-13 03:35:43.907,-73.9936,7.1234,-1,6.0,-6.0
245425,2019-11-13 03:35:43.907,-74.0062,7.1498,1,5.4,5.4
245426,2019-11-13 03:35:43.910,-74.0146,7.1282,-1,8.0,-8.0
245427,2019-11-13 03:36:27.420,-73.7824,7.0523,-1,6.3,-6.3
245428,2019-11-13 03:36:27.443,-73.8237,7.1063,-1,48.4,-48.4
245429,2019-11-13 03:36:44.290,-73.8814,7.1318,1,7.6,7.6
245430,2019-11-13 03:36:58.347,-73.8944,7.1057,-1,13.1,-13.1
245431,2019-11-13 03:37:36.227,-73.873,7.1048,-1,29.1,-29.1
245432,2019-11-13 03:37:36.300,-73.9055,7.0811,-1,21.2,-21.2
245433,2019-11-13 03:37:36.397,-73.8807,7.1215,-1,35.3,-35.3
245434,2019-11-13 03:37:36.400,-73.7562,7.1449,-1,8.7,-8.7
245435,2019-11-13 03:37:36.477,-73.9057,7.0818,-1,27.2,-27.2
245436,2019-11-13 03:37:43.310,-73.7351,7.061,1,23.1,23.1
245437,2019-11-13 03:38:37.017,-73.902,7.1349,1,5.9,5.9
245438,2019-11-13 03:39:01.297,-73.9104,7.1097,-1,6.8,-6.8
245439,2019-11-13 03:39:01.453,-73.8819,7.1153,-1,7.6,-7.6
245440,2019-11-13 03:39:01.503,-73.8819,7.1106,-1,7.2,-7.2
245441,2019-11-13 03:39:59.130,-73.9004,7.1103,1,5.9,5.9
245442,2019-11-13 03:40:49.373,-74.1603,7.1267,1,66.3,66.3
245443,2019-11-13 03:40:49.547,-74.128,7.0577,1,7.5,7.5
245444,2019-11-13 03:40:49.563,-74.2271,7.0663,1,5.0,5.0
245445,2019-11-13 03:41:35.657,-73.9343,7.1368,1,5.3,5.3
245446,2019-11-13 03:42:14.147,-74.0522,6.6451,1,11.8,11.8
245447,2019-11-13 03:42:14.153,-74.0198,6.6286,1,9.0,9.0
245448,2019-11-13 03:42:55.170,-73.7971,7.027,1,5.8,5.8
245449,2019-11-13 03:42:55.343,-73.7544,7.0313,1,8.3,8.3
245450,2019-11-13 03:42:55.347,-73.6896,7.0765,1,5.8,5.8
245451,2019-11-13 03:42:55.843,-73.8138,7.032,-1,16.9,-16.9
245452,2019-11-13 03:43:26.387,-73.6649,6.7654,-1,11.2,-11.2
245453,2019-11-13 03:43:26.387,-73.6434,6.7513,1,11.6,11.6
245454,2019-11-13 03:43:26.390,-73.6393,6.7553,1,8.5,8.5
245455,2019-11-13 03:43:26.750,-73.6444,6.7511,1,7.2,7.2
245456,2019-11-13 03:43:51.283,-74.1757,7.046,-1,10.5,-10.5
245457,2019-11-13 03:43:51.283,-74.1948,7.0523,-1,20.3,-20.3
245458,2019-11-13 03:43:51.380,-74.2009,7.0479,1,20.5,20.5
245459,2019-11-13 03:45:05.697,-73.9139,7.1066,1,42.2,42.2
245460,2019-11-13 03:45:05.697,-73.9139,7.1134,-1,20.2,-20.2
245461,2019-11-13 03:45:05.700,-73.9133,7.121,-1,107.9,-107.9
245462,2019-11-13 03:45:20.163,-73.7823,7.0387,1,7.4,7.4
245463,2019-11-13 03:45:30.050,-74.2282,7.0422,1,14.4,14.4
245464,2019-11-13 03:45:30.080,-74.2023,7.0224,1,15.0,15.0
245465,2019-11-13 03:45:42.257,-73.6416,6.7487,1,5.2,5.2
245466,2019-11-13 03:45:42.257,-73.6449,6.7543,1,10.9,10.9
245467,2019-11-13 03:45:42.427,-73.6335,6.75,1,13.4,13.4
245468,2019-11-13 03:45:42.833,-73.9418,6.5893,-1,7.6,-7.6
245469,2019-11-13 03:45:57.273,-74.2278,7.0481,-1,10.3,-10.3
245470,2019-11-13 03:46:49.347,-73.7901,7.0538,1,8.0,8.0
245471,2019-11-13 03:47:23.090,-74.2564,7.0796,-1,6.1,-6.1
245472,2019-11-13 03:48:55.280,-73.7962,7.0246,-1,7.5,-7.5
245473,2019-11-13 03:48:55.280,-73.7567,7.0091,-1,18.6,-18.6
245474,2019-11-13 03:48:55.283,-73.8096,7.0313,-1,7.6,-7.6
245475,2019-11-13 03:48:55.287,-73.7957,7.0522,1,7.1,7.1
245476,2019-11-13 03:48:55.790,-73.8927,6.9547,-1,44.9,-44.9
245477,2019-11-13 03:48:55.817,-73.88600000000001,6.9575,-1,14.5,-14.5
245478,2019-11-13 03:48:56.177,-74.1605,7.1059,-1,8.7,-8.7
245479,2019-11-13 03:51:18.307,-73.9077,7.1038,-1,11.3,-11.3
245480,2019-11-13 03:51:18.307,-73.9098,7.1078,1,12.2,12.2
245481,2019-11-13 03:51:18.313,-73.9024,7.114,-1,79.9,-79.9
245482,2019-11-13 03:51:18.347,-73.9019,7.097,-1,6.2,-6.2
245483,2019-11-13 03:51:18.370,-73.9023,7.1246,-1,33.4,-33.4
245484,2019-11-13 03:51:18.407,-73.9104,7.0955,-1,44.8,-44.8
245485,2019-11-13 03:51:18.427,-73.8977,7.1243,-1,5.6,-5.6
245486,2019-11-13 03:51:33.657,-74.2865,7.0687,1,5.1,5.1
245487,2019-11-13 03:52:30.137,-74.2113,6.9894,1,4.2,4.2
245488,2019-11-13 03:53:52.783,-73.7339,7.0543,1,5.0,5.0
245489,2019-11-13 03:54:01.340,-74.2082,7.0293,-1,6.7,-6.7
245490,2019-11-13 03:55:03.513,-74.0439,6.6742,1,10.9,10.9
245491,2019-11-13 03:55:03.550,-74.0478,6.7117,1,44.7,44.7
245492,2019-11-13 03:55:03.577,-74.1145,6.6856,1,16.7,16.7
245493,2019-11-13 03:55:24.867,-73.9365,6.6013,-1,7.8,-7.8
245494,2019-11-13 03:55:39.327,-73.7775,7.0626,-1,5.4,-5.4
245495,2019-11-13 03:55:39.327,-73.795,7.0715,-1,9.8,-9.8
245496,2019-11-13 03:55:56.340,-73.9239,7.1155,-1,29.4,-29.4
245497,2019-11-13 03:55:56.453,-73.9234,7.1166,-1,36.6,-36.6
245498,2019-11-13 03:55:56.533,-73.9215,7.1548,-1,9.9,-9.9
245499,2019-11-13 03:55:56.553,-73.9359,7.1413,1,13.0,13.0
245500,2019-11-13 03:56:26.760,-74.3025,7.0756,1,7.0,7.0
245501,2019-11-13 03:56:27.053,-74.3057,6.9831,1,19.8,19.8
245502,2019-11-13 03:56:58.800,-73.9248,7.1381,-1,13.2,-13.2
245503,2019-11-13 03:57:41.410,-74.3057,7.0445,-1,43.3,-43.3
245504,2019-11-13 03:57:41.477,-74.3148,7.0539,-1,14.2,-14.2
245505,2019-11-13 03:57:41.883,-74.3154,7.0546,-1,13.5,-13.5
245506,2019-11-13 03:58:17.613,-73.8059,7.0661,1,16.2,16.2
245507,2019-11-13 03:58:17.860,-73.9157,7.0896,1,5.5,5.5
245508,2019-11-13 03:59:09.910,-74.3104,7.0928,-1,34.7,-34.7
245509,2019-11-13 03:59:09.910,-74.0099,7.1663,-1,11.1,-11.1
245510,2019-11-13 03:59:09.937,-74.292,7.0753,1,10.2,10.2
245511,2019-11-13 03:59:09.967,-74.2873,7.0762,-1,7.8,-7.8
245512,2019-11-13 03:59:36.870,-74.0689,6.7687,1,5.8,5.8
245513,2019-11-13 04:00:35.943,-74.1549,6.9393,1,29.6,29.6
245514,2019-11-13 04:00:35.980,-74.1625,6.9676,1,5.9,5.9
245515,2019-11-13 04:00:36.400,-74.1563,6.9395,-1,8.8,-8.8
245516,2019-11-13 04:00:46.087,-73.9593,6.611000000000001,-1,26.1,-26.1
245517,2019-11-13 04:00:54.543,-73.6753,7.0189,1,38.5,38.5
245518,2019-11-13 04:01:39.127,-74.2978,7.0867,-1,35.3,-35.3
245519,2019-11-13 04:01:39.160,-74.2991,7.0884,-1,21.7,-21.7
245520,2019-11-13 04:01:39.180,-74.3107,7.0828,-1,16.1,-16.1
245521,2019-11-13 04:01:39.243,-74.2922,7.0446,-1,11.9,-11.9
245522,2019-11-13 04:01:39.443,-74.2899,7.0467,-1,6.8,-6.8
245523,2019-11-13 04:01:39.883,-74.3284,7.084,-1,10.0,-10.0
245524,2019-11-13 04:02:06.640,-73.9284,7.1571,1,9.0,9.0
245525,2019-11-13 04:04:17.337,-73.87,7.1593,-1,5.9,-5.9
245526,2019-11-13 04:04:17.340,-73.8848,7.1425,1,7.6,7.6
245527,2019-11-13 04:04:17.340,-73.8906,7.1426,1,7.2,7.2
245528,2019-11-13 04:04:25.640,-74.279,7.0721,1,4.9,4.9
245529,2019-11-13 04:04:25.640,-74.2819,7.0719,1,16.5,16.5
245530,2019-11-13 04:04:25.643,-74.2858,7.0599,-1,4.3,-4.3
245531,2019-11-13 04:04:25.643,-74.2932,7.0507,-1,104.0,-104.0
245532,2019-11-13 04:04:25.670,-74.2873,7.0531,-1,23.3,-23.3
245533,2019-11-13 04:04:45.557,-74.1823,7.0147,-1,6.9,-6.9
245534,2019-11-13 04:04:45.563,-74.1815,7.015,1,6.6,6.6
245535,2019-11-13 04:05:03.160,-73.6411,7.0658,-1,28.0,-28.0
245536,2019-11-13 04:05:03.160,-73.6334,7.0705,-1,6.8,-6.8
245537,2019-11-13 04:05:03.233,-73.7194,7.1242,1,7.4,7.4
245538,2019-11-13 04:05:09.453,-73.834,7.1395,-1,8.6,-8.6
245539,2019-11-13 04:05:31.877,-74.2975,7.0766,-1,27.7,-27.7
245540,2019-11-13 04:05:31.937,-74.2911,7.0788,-1,11.4,-11.4
245541,2019-11-13 04:05:32.010,-74.3182,7.0899,-1,5.5,-5.5
245542,2019-11-13 04:06:51.877,-74.3185,6.9519,1,13.8,13.8
245543,2019-11-13 04:06:52.233,-74.3366,7.0403,-1,19.0,-19.0
245544,2019-11-13 04:06:52.417,-74.3364,7.0375,-1,9.4,-9.4
245545,2019-11-13 04:07:21.650,-74.1835,7.026,-1,10.2,-10.2
245546,2019-11-13 04:07:21.650,-74.1624,7.0169,1,13.0,13.0
245547,2019-11-13 04:07:21.653,-74.1636,7.0143,-1,6.6,-6.6
245548,2019-11-13 04:08:04.517,-74.2917,7.0621,-1,6.5,-6.5
245549,2019-11-13 04:09:03.610,-74.3164,7.0736,-1,4.9,-4.9
245550,2019-11-13 04:09:53.927,-74.0503,7.1055,-1,7.0,-7.0
245551,2019-11-13 04:09:54.317,-73.8376,7.1213,-1,25.1,-25.1
245552,2019-11-13 04:10:02.560,-74.0003,7.1681,-1,6.8,-6.8
245553,2019-11-13 04:10:43.190,-74.146,7.0149,-1,9.6,-9.6
245554,2019-11-13 04:10:43.190,-74.1645,7.0248,-1,15.9,-15.9
245555,2019-11-13 04:10:43.190,-74.1373,7.0176,-1,10.4,-10.4
245556,2019-11-13 04:10:43.190,-74.1741,7.0274,1,13.4,13.4
245557,2019-11-13 04:12:16.100,-73.8225,7.1373,-1,25.3,-25.3
245558,2019-11-13 04:12:16.100,-73.8205,7.142,1,12.0,12.0
245559,2019-11-13 04:12:16.103,-73.8241,7.1658,1,5.4,5.4
245560,2019-11-13 04:14:52.327,-74.2779,6.9992,-1,7.3,-7.3
245561,2019-11-13 04:14:52.327,-74.2308,7.0223,1,21.9,21.9
245562,2019-11-13 04:14:52.327,-74.2512,7.0361,1,9.3,9.3
245563,2019-11-13 04:14:52.327,-74.2504,7.0344,1,16.7,16.7
245564,2019-11-13 04:14:52.577,-74.2528,7.0366,1,6.0,6.0
245565,2019-11-13 04:16:08.850,-73.8502,7.1592,-1,6.5,-6.5
245566,2019-11-13 04:17:22.587,-74.2487,7.0345,1,4.7,4.7
245567,2019-11-13 04:17:22.590,-74.2484,7.0311,1,5.8,5.8
245568,2019-11-13 04:17:22.593,-74.2511,7.0255,1,5.7,5.7
245569,2019-11-13 04:17:22.780,-74.1874,7.0285,-1,10.8,-10.8
245570,2019-11-13 04:20:20.920,-74.3149,7.0369,-1,7.0,-7.0
245571,2019-11-13 04:20:20.923,-74.2937,7.0309,-1,12.8,-12.8
245572,2019-11-13 04:20:20.923,-74.3125,7.046,1,4.5,4.5
245573,2019-11-13 04:20:20.930,-74.2945,7.0221,1,6.7,6.7
245574,2019-11-13 04:20:20.930,-74.3147,7.0363,1,5.4,5.4
245575,2019-11-13 04:20:22.063,-74.3155,7.0245,-1,15.4,-15.4
245576,2019-11-13 04:20:22.173,-74.3146,7.0237,-1,4.9,-4.9
245577,2019-11-13 04:21:12.887,-74.0299,7.1593,-1,9.4,-9.4
245578,2019-11-13 04:23:27.123,-73.9803,7.1529,1,43.3,43.3
245579,2019-11-13 04:23:30.527,-74.2898,7.0528,-1,7.3,-7.3
245580,2019-11-13 04:25:48.240,-74.0149,7.1673,1,8.2,8.2
245581,2019-11-13 04:25:48.240,-74.0006,7.1501,1,8.8,8.8
245582,2019-11-13 04:27:06.630,-74.3163,7.0686,1,18.1,18.1
245583,2019-11-13 04:27:52.653,-73.8543,7.0881,-1,25.3,-25.3
245584,2019-11-13 04:27:52.940,-73.8979,7.0291,1,20.1,20.1
245585,2019-11-13 04:27:53.020,-73.8773,7.0495,1,9.0,9.0
245586,2019-11-13 04:35:10.257,-74.0751,6.9978,1,5.0,5.0
245587,2019-11-13 04:36:25.403,-74.0454,6.6347,-1,4.4,-4.4
245588,2019-11-13 05:10:45.593,-74.0027,7.1342,1,23.6,23.6
245589,2019-11-13 05:17:10.853,-73.75,7.1427,1,7.5,7.5
245590,2019-11-13 05:20:10.650,-74.2885,7.0152,-1,8.6,-8.6
245591,2019-11-13 05:23:35.730,-74.3237,7.019,1,9.0,9.0
245592,2019-11-13 06:12:55.253,-73.9714,7.0861,1,5.0,5.0
245593,2019-11-13 13:53:36.370,-73.8298,6.6370000000000005,1,17.8,17.8
245594,2019-11-14 01:27:21.207,-74.2048,6.5081,1,16.9,16.9
245595,2019-11-14 02:42:16.200,-74.1174,6.3872,-1,16.4,-16.4
245596,2019-11-14 02:42:16.460,-73.7732,6.7952,-1,9.2,-9.2
245597,2019-11-14 12:06:13.030,-74.265,7.0882,1,4.9,4.9
245598,2019-11-14 12:55:16.117,-74.2964,7.155,-1,5.7,-5.7
245599,2019-11-14 15:23:47.470,-73.6953,7.0626,-1,18.6,-18.6
245600,2019-11-14 16:32:05.177,-73.6817,6.9802,-1,6.6,-6.6
245601,2019-11-14 16:34:35.340,-73.67699999999999,6.9743,1,14.7,14.7
245602,2019-11-14 16:34:35.340,-73.6782,6.9749,1,16.7,16.7
245603,2019-11-14 16:35:56.633,-73.6752,6.9928,-1,16.6,-16.6
245604,2019-11-14 16:39:49.217,-73.6851,6.9718,-1,12.9,-12.9
245605,2019-11-14 16:44:05.393,-73.6782,6.9321,1,9.9,9.9
245606,2019-11-14 18:56:59.003,-73.7047,6.7571,1,7.6,7.6
245607,2019-11-14 22:40:35.580,-74.0058,7.1385,-1,46.1,-46.1
245608,2019-11-14 22:40:35.720,-73.9693,7.1584,-1,9.1,-9.1
245609,2019-11-14 22:40:35.787,-73.969,7.1585,-1,8.4,-8.4
245610,2019-11-14 22:49:47.627,-73.9599,7.1444,1,5.6,5.6
245611,2019-11-14 22:51:19.867,-73.9674,7.1006,-1,6.2,-6.2
245612,2019-11-14 22:51:19.937,-73.9703,7.0854,-1,17.8,-17.8
245613,2019-11-14 22:51:19.983,-73.9734,7.0961,-1,14.0,-14.0
245614,2019-11-14 22:53:11.743,-73.9731,7.0799,1,5.5,5.5
245615,2019-11-14 22:56:40.727,-73.9873,7.0944,1,7.1,7.1
245616,2019-11-14 22:56:41.197,-73.8868,7.0922,-1,40.3,-40.3
245617,2019-11-14 23:05:16.263,-73.9504,7.1213,1,43.2,43.2
245618,2019-11-14 23:05:16.267,-73.967,7.0888,-1,159.8,-159.8
245619,2019-11-14 23:05:16.307,-73.9568,7.1059,-1,8.9,-8.9
245620,2019-11-14 23:05:16.330,-73.9627,7.1049,-1,39.7,-39.7
245621,2019-11-14 23:05:16.390,-73.9346,7.0818,-1,7.7,-7.7
245622,2019-11-14 23:06:50.153,-73.9954,7.1027,-1,80.6,-80.6
245623,2019-11-14 23:12:02.947,-73.9696,7.1399,1,5.4,5.4
245624,2019-11-15 00:07:22.223,-74.0892,7.15,-1,8.9,-8.9
245625,2019-11-15 00:07:22.233,-74.0987,7.162000000000001,-1,71.0,-71.0
245626,2019-11-15 00:07:22.293,-74.1043,7.1576,-1,20.0,-20.0
245627,2019-11-15 00:07:22.457,-74.0236,7.1092,-1,7.4,-7.4
245628,2019-11-15 00:11:48.610,-74.1083,7.0817,-1,22.3,-22.3
245629,2019-11-15 00:11:48.670,-74.1149,7.08,-1,37.9,-37.9
245630,2019-11-15 00:11:48.717,-74.1191,7.1112,-1,64.1,-64.1
245631,2019-11-15 00:11:48.760,-74.1196,7.1086,-1,18.1,-18.1
245632,2019-11-15 00:15:51.817,-73.8996,6.984,1,17.7,17.7
245633,2019-11-15 00:15:51.817,-73.8929,7.0136,-1,27.4,-27.4
245634,2019-11-15 00:15:51.817,-73.8711,6.9782,1,7.8,7.8
245635,2019-11-15 00:15:51.823,-73.8827,6.9911,-1,127.6,-127.6
245636,2019-11-15 00:15:51.850,-73.8666,6.9636,1,22.1,22.1
245637,2019-11-15 00:15:51.863,-73.8938,6.9623,-1,14.2,-14.2
245638,2019-11-15 00:15:52.297,-73.8986,6.9585,-1,15.8,-15.8
245639,2019-11-15 00:16:08.563,-74.0979,7.1402,1,44.5,44.5
245640,2019-11-15 00:16:08.563,-74.075,7.13,-1,12.5,-12.5
245641,2019-11-15 00:16:08.780,-74.1008,7.147,-1,29.8,-29.8
245642,2019-11-15 00:16:09.263,-74.1071,7.149,-1,42.8,-42.8
245643,2019-11-15 00:18:26.913,-73.8883,6.9903,-1,119.0,-119.0
245644,2019-11-15 00:18:26.940,-73.9049,6.9844,1,4.9,4.9
245645,2019-11-15 00:18:26.980,-73.9078,6.9681,-1,15.7,-15.7
245646,2019-11-15 00:20:33.180,-74.0956,7.1361,1,47.9,47.9
245647,2019-11-15 00:20:33.183,-74.0929,7.1406,-1,109.7,-109.7
245648,2019-11-15 00:20:33.223,-74.066,7.1319,-1,6.4,-6.4
245649,2019-11-15 00:20:33.243,-74.0692,7.1298,-1,20.9,-20.9
245650,2019-11-15 00:20:33.267,-74.068,7.1302,-1,7.8,-7.8
245651,2019-11-15 00:21:29.573,-73.8692,6.9603,-1,159.9,-159.9
245652,2019-11-15 00:21:29.653,-73.8707,6.9595,-1,32.4,-32.4
245653,2019-11-15 00:22:32.093,-74.0996,7.1269,1,7.8,7.8
245654,2019-11-15 00:22:32.100,-74.1171,7.0799,-1,64.4,-64.4
245655,2019-11-15 00:22:32.143,-74.098,7.1443,-1,23.7,-23.7
245656,2019-11-15 00:22:32.193,-74.1072,7.1166,-1,18.4,-18.4
245657,2019-11-15 00:22:32.273,-74.0828,7.1221,-1,19.9,-19.9
245658,2019-11-15 00:22:32.563,-74.0878,7.126,-1,16.2,-16.2
245659,2019-11-15 00:22:32.640,-74.089,7.1267,-1,9.0,-9.0
245660,2019-11-15 00:29:22.917,-74.1298,7.0594,-1,24.4,-24.4
245661,2019-11-15 00:29:22.917,-74.127,7.0533,1,7.7,7.7
245662,2019-11-15 00:29:22.927,-74.1183,7.0523,-1,48.9,-48.9
245663,2019-11-15 00:29:23.017,-74.1607,7.0522,-1,19.6,-19.6
245664,2019-11-15 00:29:23.407,-74.1354,7.0307,-1,58.8,-58.8
245665,2019-11-15 00:29:23.407,-74.1183,7.0842,1,11.7,11.7
245666,2019-11-15 00:29:23.493,-74.1344,7.0311,-1,28.0,-28.0
245667,2019-11-15 00:29:23.557,-74.1345,7.0315,-1,14.4,-14.4
245668,2019-11-15 00:29:23.697,-74.1403,7.0274,-1,16.5,-16.5
245669,2019-11-15 00:31:08.840,-73.9082,6.9538,1,41.7,41.7
245670,2019-11-15 00:31:08.843,-73.8911,6.9579,-1,121.7,-121.7
245671,2019-11-15 00:31:08.867,-73.8891,6.9679,-1,14.0,-14.0
245672,2019-11-15 00:31:08.950,-73.8845,6.9636,-1,21.3,-21.3
245673,2019-11-15 00:32:27.540,-74.1208,7.0478,-1,20.3,-20.3
245674,2019-11-15 00:32:27.567,-74.1229,7.05,1,4.7,4.7
245675,2019-11-15 00:32:27.600,-74.1198,7.0554,-1,35.5,-35.5
245676,2019-11-15 00:32:27.647,-74.0827,7.0335,1,10.3,10.3
245677,2019-11-15 00:32:27.753,-74.1291,7.0306,-1,29.0,-29.0
245678,2019-11-15 00:32:27.923,-74.128,7.0297,-1,7.1,-7.1
245679,2019-11-15 00:34:01.103,-74.1832,7.082000000000001,1,8.1,8.1
245680,2019-11-15 00:34:01.127,-74.12,7.0561,-1,29.8,-29.8
245681,2019-11-15 00:34:01.210,-74.0976,7.0354,-1,25.3,-25.3
245682,2019-11-15 00:34:01.213,-74.1097,7.0427,-1,7.2,-7.2
245683,2019-11-15 00:34:34.443,-73.7323,7.0964,-1,6.8,-6.8
245684,2019-11-15 00:35:49.430,-73.8822,6.928999999999999,1,12.5,12.5
245685,2019-11-15 00:35:49.430,-73.8741,6.9236,1,12.7,12.7
245686,2019-11-15 00:35:49.437,-73.8998,6.9456,-1,76.1,-76.1
245687,2019-11-15 00:35:49.470,-73.9456,6.8892,-1,5.8,-5.8
245688,2019-11-15 00:35:49.480,-73.8506,6.9438,-1,24.1,-24.1
245689,2019-11-15 00:35:49.520,-73.8964,6.9575,-1,11.6,-11.6
245690,2019-11-15 00:36:43.600,-74.1341,7.0428,1,23.6,23.6
